setor_nome,ano,markup_medio,markup_se,markup_std,ci_lower,ci_upper,n_obs,market_power
"Metalurgia, siderurgia e produtos de minerais não-metálicos",1997,1.17411777286698,0.0451276127002211,0.309379325613387,1.08566765197455,1.26256789375942,47,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",1998,1.20668356357953,0.05359727040227,0.351460805733276,1.10163291359108,1.31173421356798,43,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",1999,1.3970095839064,0.0652457871049278,0.452036072982229,1.26912784118074,1.52489132663206,48,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2000,1.45276166125421,0.0775589896429983,0.531717644148478,1.30074604155393,1.60477728095449,47,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2001,1.47184167425705,0.0606559586163493,0.420236808421249,1.35295599536901,1.5907273531451,48,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2002,1.71950426609913,0.133241792056054,0.92312621413045,1.45835035366926,1.98065817852899,48,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2003,2.04849525705969,0.231823811083895,1.60612247680622,1.59412058733526,2.50286992678413,48,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2004,1.57397590679558,0.110359515315366,0.732042208693098,1.35767125677747,1.7902805568137,44,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2005,1.56918657599584,0.131729230405315,0.873792862353415,1.31099728440142,1.82737586759026,44,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2006,1.2710413735865,0.0552577663047146,0.366538555171763,1.16273615162926,1.37934659554374,44,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2007,1.43647697785856,0.077113036380964,0.487705664510548,1.28533542655188,1.58761852916525,40,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2008,1.61257580282603,0.091591507937876,0.607549331625586,1.43305644726779,1.79209515838426,44,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2009,1.26037395127965,0.0463954082937666,0.311229860366159,1.16943895102387,1.35130895153544,45,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2010,1.38561517973971,0.0628102701921686,0.411874485479944,1.26250705016306,1.50872330931636,43,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2011,1.21170738000734,0.0407175396535765,0.279145388043054,1.13190100228633,1.29151375772835,47,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2012,1.16167933359393,0.0345370550444522,0.239279736323177,1.09398670570681,1.22937196148106,48,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2013,1.12755576096261,0.0348948242352621,0.241758433986639,1.05916190546149,1.19594961646372,48,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2014,1.11539220074905,0.0329438928414324,0.228241984801862,1.05082217077984,1.17996223071826,48,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2015,1.19119825269848,0.0628018050080985,0.43510366832424,1.06810671488261,1.31428979051436,48,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2016,1.01426761303831,0.0518875879840627,0.344183321239379,0.912567940589551,1.11596728548708,44,0
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2017,1.13491955248222,0.0563767697056957,0.36098746053071,1.02442108385906,1.24541802110538,41,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2018,1.07120755401214,0.0486992591797919,0.29622602899212,0.975757006019746,1.16665810200453,37,0
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2019,1.01491360019055,0.0368164885554505,0.229918897336846,0.942753282621865,1.08707391775923,39,0
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2020,1.08738151329156,0.0491783876195311,0.329898653223317,0.990991873557279,1.18377115302584,45,0
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2021,1.40230642575225,0.0711332414449558,0.482449116249012,1.26288527252014,1.54172757898437,46,1
