empresa;cnpj;setor_naics3;subsetor_bovespa;data;ano;trimestre;variable_input;capital;receita;setor_ipa;fonte_mapeamento;peso_ipa;variable_input_nominal;capital_nominal;receita_nominal;setor_ipa_7d;nome_setor
NORD;60.884.319/0001-59;indústria de outros tipos de máquinas;máquinas;2020-06-30 00:00:00;2020;2;1082,295798;;824,8467044;202224200;exceção;0,023399;1072;;817;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
NORD;60.884.319/0001-59;indústria de outros tipos de máquinas;máquinas;2020-09-30 00:00:00;2020;3;1678,321323;7350,966803;1216,934069;202224200;exceção;0,023399;1666;7297;1208;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
NORD;60.884.319/0001-59;indústria de outros tipos de máquinas;máquinas;2020-12-31 00:00:00;2020;4;2329,326448;7338,987517;1635,356133;202224200;exceção;0,023399;2316;7297;1626;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
NORD;60.884.319/0001-59;indústria de outros tipos de máquinas;máquinas;2021-03-31 00:00:00;2021;1;656,5815779;7325,803935;449,7684203;202224200;exceção;0,023399;654;7297;448;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
NORD;60.884.319/0001-59;indústria de outros tipos de máquinas;máquinas;2021-06-30 00:00:00;2021;2;1748,572323;7316,130871;1003,624366;202224200;exceção;0,023399;1744;7297;1001;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
NORD;60.884.319/0001-59;indústria de outros tipos de máquinas;máquinas;2021-09-30 00:00:00;2021;3;2378,802977;7314,844216;1562,812407;202224200;exceção;0,023399;2373;7297;1559;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
NORD;60.884.319/0001-59;indústria de outros tipos de máquinas;máquinas;2021-12-31 00:00:00;2021;4;3051,844115;7311,000165;1988,808459;202224200;exceção;0,023399;3046;7297;1985;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
NORD;60.884.319/0001-59;indústria de outros tipos de máquinas;máquinas;2022-03-31 00:00:00;2022;1;415,2298659;7301,041763;354,1960784;202224200;exceção;0,023399;415;7297;354;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
NORD;60.884.319/0001-59;indústria de outros tipos de máquinas;máquinas;2022-06-30 00:00:00;2022;2;983,1480639;7298,099107;779,1173365;202224200;exceção;0,023399;983;7297;779;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
NORD;60.884.319/0001-59;indústria de outros tipos de máquinas;máquinas;2022-09-30 00:00:00;2022;3;1405,920227;7301,779284;1195,782684;202224200;exceção;0,023399;1405;7297;1195;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
NORD;60.884.319/0001-59;indústria de outros tipos de máquinas;máquinas;2022-12-31 00:00:00;2022;4;1875,441063;7302,611227;1612,238822;202224200;exceção;0,023399;1874;7297;1611;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
NORD;60.884.319/0001-59;indústria de outros tipos de máquinas;máquinas;2023-03-31 00:00:00;2023;1;664,5496855;7303,040746;519,4296488;202224200;exceção;0,023399;664;7297;519;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
NORD;60.884.319/0001-59;indústria de outros tipos de máquinas;máquinas;2023-06-30 00:00:00;2023;2;1502,943251;7311,317936;1215,380109;202224200;exceção;0,023399;1500;7297;1213;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
NORD;60.884.319/0001-59;indústria de outros tipos de máquinas;máquinas;2023-09-30 00:00:00;2023;3;2183,230913;7311,168414;1861,607635;202224200;exceção;0,023399;2179;7297;1858;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
NORD;60.884.319/0001-59;indústria de outros tipos de máquinas;máquinas;2023-12-31 00:00:00;2023;4;2753,272796;7308,341794;2507,89199;202224200;exceção;0,023399;2749;7297;2504;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
NORD;60.884.319/0001-59;indústria de outros tipos de máquinas;máquinas;2024-03-31 00:00:00;2024;1;766,3647391;7310,017648;590,0507599;202224200;exceção;0,023399;765;7297;589;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
NORD;60.884.319/0001-59;indústria de outros tipos de máquinas;máquinas;2024-06-30 00:00:00;2024;2;1640,123001;7306,457595;1290,670665;202224200;exceção;0,023399;1638;7297;1289;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
NORD;60.884.319/0001-59;indústria de outros tipos de máquinas;máquinas;2024-09-30 00:00:00;2024;3;2335,950395;7303,097699;1872,563491;202224200;exceção;0,023399;2334;7297;1871;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2012-12-31 00:00:00;2012;4;77694,95452;12315,11712;91565,48476;202221200;exceção;0,01091;76975;12201;90717;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2013-03-31 00:00:00;2013;1;16724,51253;12558,27104;16536,78944;202221200;exceção;0,01091;16571;12443;16385;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2013-06-30 00:00:00;2013;2;34168,84922;13472,16802;33135,47843;202221200;exceção;0,01091;33859;13350;32835;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2013-09-30 00:00:00;2013;3;56983,72632;15298,50462;63506,50099;202221200;exceção;0,01091;56479;15163;62944;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2013-12-31 00:00:00;2013;4;77622,1998;15599,49184;91717,62786;202221200;exceção;0,01091;76948;15464;90921;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2014-03-31 00:00:00;2014;1;16756,6171;16862,50569;13529,53629;202221200;exceção;0,01091;16616;16721;13416;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2014-06-30 00:00:00;2014;2;41968,09822;18953,36721;47903,31697;202221200;exceção;0,01091;41613;18793;47498;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2014-09-30 00:00:00;2014;3;65197,96781;21311,40355;75349,37703;202221200;exceção;0,01091;64643;21130;74708;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2014-12-31 00:00:00;2014;4;96223,10473;22540,72562;116986,1038;202221200;exceção;0,01091;95426;22354;116017;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2015-03-31 00:00:00;2015;1;23100,34831;24659,86124;33017,92311;202221200;exceção;0,01091;22915;24462;32753;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2015-06-30 00:00:00;2015;2;59504,60006;29898,44107;83309,46369;202221200;exceção;0,01091;59040;29665;82659;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2015-09-30 00:00:00;2015;3;86810,29051;39063,87502;117023,3549;202221200;exceção;0,01091;86155;38769;116140;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2015-12-31 00:00:00;2015;4;110935,8914;42098,40762;146293,8802;202221200;exceção;0,01091;110139;41796;145243;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2016-03-31 00:00:00;2016;1;26254,81183;46764,05503;36619,18929;202221200;exceção;0,01091;26074;46442;36367;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2016-06-30 00:00:00;2016;2;56774,86317;50658,8043;77092,94223;202221200;exceção;0,01091;56403;50327;76588;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2016-09-30 00:00:00;2016;3;85847,57576;57936,99747;108685,9742;202221200;exceção;0,01091;85286;57558;107975;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2016-12-31 00:00:00;2016;4;116832,4364;66097,11981;138345,8049;202221200;exceção;0,01091;116081;65672;137456;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2017-03-31 00:00:00;2017;1;28129,56898;69408,54647;32379,85234;202221200;exceção;0,01091;27949;68963;32172;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2017-06-30 00:00:00;2017;2;57618,91355;69910,45177;64777,98704;202221200;exceção;0,01091;57232;69441;64343;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2017-09-30 00:00:00;2017;3;89220,71042;69589,07363;100857,1439;202221200;exceção;0,01091;88627;69126;100186;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2017-12-31 00:00:00;2017;4;124359,5023;68645,63198;144543,2365;202221200;exceção;0,01091;123554;68201;143607;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2018-03-31 00:00:00;2018;1;35820,00704;68535,33839;45798,24348;202221200;exceção;0,01091;35593;68101;45508;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2018-06-30 00:00:00;2018;2;75465,39506;69063,61188;95183,77248;202221200;exceção;0,01091;75020;68656;94622;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2018-09-30 00:00:00;2018;3;117284,4376;71262,24513;151571,0464;202221200;exceção;0,01091;116629;70864;150724;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2018-12-31 00:00:00;2018;4;152217,7395;71830,8417;189602,0824;202221200;exceção;0,01091;151345;71419;188515;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2019-03-31 00:00:00;2019;1;34876,96223;71597,01595;38122,73384;202221200;exceção;0,01091;34686;71205;37914;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2019-06-30 00:00:00;2019;2;70445,98079;71335,66602;79753,99843;202221200;exceção;0,01091;70075;70960;79334;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2019-09-30 00:00:00;2019;3;107177,5787;72118,90032;122769,7133;202221200;exceção;0,01091;106613;71739;122123;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2019-12-31 00:00:00;2019;4;149265,7189;75199,65314;172351,5069;202221200;exceção;0,01091;148530;74829;171502;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2020-03-31 00:00:00;2020;1;44436,64814;75991,22995;52769,14765;202221200;exceção;0,01091;44226;75631;52519;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2020-06-30 00:00:00;2020;2;93071,87242;82974,97349;111825,2651;202221200;exceção;0,01091;92658;82606;111328;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2020-09-30 00:00:00;2020;3;128444,5331;83280,63206;158353,1122;202221200;exceção;0,01091;128004;82995;157810;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2020-12-31 00:00:00;2020;4;182418,354;83965,32413;229765,8489;202221200;exceção;0,01091;181931;83741;229152;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2021-03-31 00:00:00;2021;1;46180,75032;84985,96515;58241,88476;202221200;exceção;0,01091;46096;84830;58135;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2021-06-30 00:00:00;2021;2;105213,3675;87783,10137;124727,1757;202221200;exceção;0,01091;105085;87676;124575;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2021-09-30 00:00:00;2021;3;163855,4936;92371,13301;197647,9548;202221200;exceção;0,01091;163669;92266;197423;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2021-12-31 00:00:00;2021;4;215229,2681;95632,43014;261079,2267;202221200;exceção;0,01091;215037;95547;260846;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2022-03-31 00:00:00;2022;1;47385,23265;103527,726;51923,4042;202221200;exceção;0,01091;47373;103501;51910;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2022-06-30 00:00:00;2022;2;105899,4365;110708,7742;123631,6817;202221200;exceção;0,01091;105892;110701;123623;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2022-09-30 00:00:00;2022;3;163073,7762;113985,7927;180898,2169;202221200;exceção;0,01091;163024;113951;180843;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2022-12-31 00:00:00;2022;4;209476,0638;117246,014;226425,1374;202221200;exceção;0,01091;209401;117204;226344;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2023-03-31 00:00:00;2023;1;59016,76594;126520,8059;73049,179;202221200;exceção;0,01091;58994;126472;73021;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2023-06-30 00:00:00;2023;2;117253,1183;138044,1122;138667,6819;202221200;exceção;0,01091;117146;137918;138541;2022200;Indústria química e petroquímica
NRTQ;29.950.060/0001-57;indústria de remédios;medicamentos;2023-09-30 00:00:00;2023;3;153445,7208;143149,4125;180687,3482;202221200;exceção;0,01091;153307;143020;180524;2022200;Indústria química e petroquímica
